StartDateTime	Temperature	WindSpeed	WindDirection	SunHour	Condition	UltravioletIndex	MeanSeaLevelPressure	DewPoint	Humidity	PrecipitationProbability	IsHistoricalEstimated
05/02/2019 08.00	-2	6	163	0,404465359	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 09.00	-2	6	162	0,406269743	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 10.00	-2	6	161	0,406585192	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 11.00	-1	6	159	0,385823678	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 12.00	-1	6	158	0,30640279	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 13.00	-1	6	156	0,306396913	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 14.00	-1	6	154	0,289616184	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 15.00	-1	6	152	0,27099792	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 16.00	-2	6	154	0	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 17.00	-2	6	155	0	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 18.00	-2	6	157	0	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 19.00	-2	6	166	0	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 20.00	-2	6	171	0	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 21.00	-2	6	176	0	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 22.00	-2	6	179	0	0	-9998	-9998	-9998	0	-9998	True
05/02/2019 23.00	-2	6	188	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 00.00	-2	6	192	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 01.00	-2	6	198	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 02.00	-2	6	205	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 03.00	-2	6	212	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 04.00	-2	6	219	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 05.00	-2	6	224	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 06.00	-2	6	230	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 07.00	-2	6	229	0,300159227	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 08.00	-2	6	227	0,321031718	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 09.00	-1	6	226	0,36742273	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 10.00	-1	6	225	0,392991727	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 11.00	-1	6	224	0,376262006	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 12.00	0	6	226	0,310693994	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 13.00	0	6	224	0,310693199	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 14.00	0	6	222	0,29579746	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 15.00	0	6	220	0,279884158	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 16.00	0	6	217	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 17.00	-1	6	215	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 18.00	-1	6	212	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 19.00	-1	6	210	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 20.00	-1	6	204	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 21.00	-1	6	197	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 22.00	-1	6	193	0	0	-9998	-9998	-9998	0	-9998	True
06/02/2019 23.00	-1	6	189	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 00.00	-1	6	181	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 01.00	-1	6	189	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 02.00	-1	7	193	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 03.00	-1	7	190	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 04.00	-1	7	192	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 05.00	-1	7	184	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 06.00	-1	8	182	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 07.00	0	8	185	0,342006654	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 08.00	0	8	186	0,360333491	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 09.00	0	8	179	0,406244847	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 10.00	1	8	184	0,434012469	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 11.00	1	8	188	0,424169156	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 12.00	1	8	201	0,314853206	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 13.00	2	8	204	0,314860345	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 14.00	2	8	211	0,300183135	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 15.00	2	8	214	0,28355016	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 16.00	2	8	211	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 17.00	1	8	209	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 18.00	1	8	206	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 19.00	1	8	208	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 20.00	0	8	205	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 21.00	0	8	203	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 22.00	0	8	203	0	0	-9998	-9998	-9998	0	-9998	True
07/02/2019 23.00	0	8	201	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 00.00	-1	8	208	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 01.00	-1	8	201	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 02.00	-1	8	185	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 03.00	-1	8	174	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 04.00	-1	8	168	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 05.00	-1	8	165	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 06.00	-1	8	164	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 07.00	-1	8	162	0,262323647	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 08.00	-1	8	160	0,263120732	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 09.00	-1	8	160	0,263552949	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 10.00	0	8	155	0,262852115	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 11.00	0	7	151	0,26580021	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 12.00	1	7	176	0,309259227	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 13.00	1	7	178	0,309277177	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 14.00	1	7	191	0,294921984	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 15.00	1	7	203	0,278565692	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 16.00	1	7	199	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 17.00	1	7	198	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 18.00	1	7	194	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 19.00	1	7	199	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 20.00	1	8	200	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 21.00	1	8	200	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 22.00	1	8	204	0	0	-9998	-9998	-9998	0	-9998	True
08/02/2019 23.00	1	8	203	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 00.00	1	8	206	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 01.00	1	8	189	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 02.00	1	8	175	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 03.00	0	8	187	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 04.00	0	8	184	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 05.00	0	8	189	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 06.00	0	8	192	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 07.00	0	8	182	0,335104555	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 08.00	0	8	170	0,333465249	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 09.00	0	8	169	0,327271292	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 10.00	0	8	186	0,320661996	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 11.00	1	8	197	0,356440196	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 12.00	1	8	218	0,371448197	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 13.00	1	8	211	0,371427248	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 14.00	1	7	204	0,353055742	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 15.00	1	7	200	0,333763126	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 16.00	1	7	200	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 17.00	0	7	197	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 18.00	0	6	193	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 19.00	0	6	191	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 20.00	0	6	187	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 21.00	-1	6	182	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 22.00	-1	6	181	0	0	-9998	-9998	-9998	0	-9998	True
09/02/2019 23.00	-1	6	178	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 00.00	-1	6	177	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 01.00	-1	6	186	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 02.00	-1	6	208	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 03.00	-1	6	216	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 04.00	-1	6	217	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 05.00	-1	6	213	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 06.00	-2	6	210	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 07.00	-1	6	207	0,472260933	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 08.00	-1	6	204	0,494080049	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 09.00	-1	5	201	0,549382317	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 10.00	0	5	198	0,583493213	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 11.00	0	5	194	0,557085529	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 12.00	0	5	187	0,469631082	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 13.00	0	5	183	0,469641228	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 14.00	0	5	179	0,446278727	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 15.00	0	4	174	0,422307833	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 16.00	0	4	172	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 17.00	0	4	169	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 18.00	-1	4	168	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 19.00	-1	4	164	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 20.00	-1	4	163	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 21.00	-1	4	161	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 22.00	-1	4	159	0	0	-9998	-9998	-9998	0	-9998	True
10/02/2019 23.00	-2	4	169	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 00.00	-2	4	178	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 01.00	-2	4	180	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 02.00	-2	4	184	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 03.00	-2	4	189	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 04.00	-2	4	192	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 05.00	-2	4	195	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 06.00	-2	4	195	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 07.00	-2	4	204	0,255014945	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 08.00	-2	4	209	0,268123897	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 09.00	-2	4	218	0,293856992	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 10.00	-1	4	223	0,305398337	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 11.00	-1	4	228	0,293030868	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 12.00	-1	4	230	0,205805451	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 13.00	-1	4	232	0,205775834	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 14.00	-1	4	234	0,196455243	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 15.00	-1	4	232	0,186547833	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 16.00	-1	4	229	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 17.00	-1	5	228	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 18.00	-1	5	225	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 19.00	-1	5	221	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 20.00	-1	5	212	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 21.00	-1	5	204	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 22.00	-1	5	201	0	0	-9998	-9998	-9998	0	-9998	True
11/02/2019 23.00	-1	5	200	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 00.00	-1	5	195	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 01.00	-1	5	194	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 02.00	-1	5	193	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 03.00	-1	5	190	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 04.00	-1	5	188	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 05.00	-1	5	186	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 06.00	-1	5	184	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 07.00	-1	6	185	0,248024654	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 08.00	-1	6	182	0,266968315	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 09.00	-1	6	175	0,313177165	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 10.00	-1	5	179	0,340931068	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 11.00	0	5	183	0,346637005	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 12.00	0	5	182	0,192082415	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 13.00	0	5	186	0,19207784	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 14.00	0	5	188	0,182917571	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 15.00	0	5	183	0,174341591	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 16.00	-1	5	186	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 17.00	-1	5	184	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 18.00	-1	5	172	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 19.00	-1	5	176	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 20.00	-1	5	172	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 21.00	-2	5	167	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 22.00	-2	5	181	0	0	-9998	-9998	-9998	0	-9998	True
12/02/2019 23.00	-2	4	180	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 00.00	-2	5	173	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 01.00	-2	5	173	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 02.00	-2	5	175	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 03.00	-3	5	176	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 04.00	-3	5	172	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 05.00	-3	5	170	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 06.00	-3	4	171	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 07.00	-2	4	167	0,352584835	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 08.00	-2	4	164	0,369366415	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 09.00	-2	4	167	0,410681508	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 10.00	-1	4	171	0,435692543	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 11.00	-1	4	173	0,415731103	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 12.00	-1	4	187	0,234912052	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 13.00	-1	4	187	0,234909211	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 14.00	-1	4	191	0,222348832	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 15.00	-1	4	194	0,209761239	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 16.00	-1	4	192	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 17.00	-1	4	165	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 18.00	-1	4	156	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 19.00	-1	4	158	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 20.00	-1	4	162	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 21.00	-1	4	160	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 22.00	-1	4	166	0	0	-9998	-9998	-9998	0	-9998	True
13/02/2019 23.00	-1	4	168	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 00.00	-1	4	168	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 01.00	-1	4	170	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 02.00	-1	5	169	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 03.00	-1	5	169	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 04.00	-1	5	166	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 05.00	-1	5	163	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 06.00	-1	5	159	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 07.00	-1	6	159	0,220893049	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 08.00	-1	6	158	0,228947123	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 09.00	-1	6	157	0,250018381	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 10.00	0	6	159	0,263255217	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 11.00	0	6	161	0,265348321	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 12.00	0	6	160	0,142992894	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 13.00	0	6	158	0,143012829	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 14.00	0	6	155	0,14100175	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 15.00	0	7	153	0,139109251	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 16.00	0	7	150	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 17.00	0	7	148	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 18.00	0	7	145	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 19.00	0	7	144	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 20.00	0	8	142	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 21.00	0	8	141	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 22.00	0	8	145	0	0	-9998	-9998	-9998	0	-9998	True
14/02/2019 23.00	0	8	148	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 00.00	0	9	151	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 01.00	0	9	151	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 02.00	0	9	151	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 03.00	0	9	151	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 04.00	0	9	151	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 05.00	0	9	151	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 06.00	0	9	151	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 07.00	0	9	153	0,325505374	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 08.00	1	9	154	0,349493566	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 09.00	1	9	156	0,40409339	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 10.00	1	9	157	0,434356672	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 11.00	1	9	159	0,448275478	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 12.00	2	9	162	0,366914527	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 13.00	2	9	161	0,366915548	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 14.00	2	9	161	0,349398171	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 15.00	2	9	160	0,332587662	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 16.00	1	9	161	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 17.00	1	8	162	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 18.00	1	8	153	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 19.00	1	8	144	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 20.00	1	8	138	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 21.00	1	8	129	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 22.00	0	8	132	0	0	-9998	-9998	-9998	0	-9998	True
15/02/2019 23.00	0	7	136	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 00.00	0	7	161	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 01.00	-1	7	164	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 02.00	-1	7	164	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 03.00	-1	7	164	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 04.00	-1	7	162	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 05.00	-1	7	160	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 06.00	-1	7	158	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 07.00	-1	7	154	0,330260734	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 08.00	-1	7	151	0,3350115	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 09.00	-1	7	147	0,344880196	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 10.00	0	7	146	0,348326579	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 11.00	0	7	145	0,352355823	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 12.00	1	7	146	0,314167051	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 13.00	1	7	147	0,314167376	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 14.00	0	7	147	0,296312044	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 15.00	0	7	148	0,279000962	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 16.00	0	7	151	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 17.00	0	7	154	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 18.00	0	7	158	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 19.00	0	7	160	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 20.00	0	7	163	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 21.00	0	7	165	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 22.00	0	6	165	0	0	-9998	-9998	-9998	0	-9998	True
16/02/2019 23.00	0	6	165	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 00.00	-1	6	167	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 01.00	-1	6	171	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 02.00	-1	6	174	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 03.00	-1	6	177	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 04.00	-1	6	180	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 05.00	-1	5	183	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 06.00	-1	5	185	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 07.00	-1	5	193	0,448264838	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 08.00	0	5	200	0,469420039	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 09.00	0	5	208	0,521287568	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 10.00	0	5	216	0,55285439	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 11.00	1	5	225	0,542022741	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 12.00	1	5	235	0,40902601	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 13.00	1	5	237	0,409018866	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 14.00	1	5	240	0,396618892	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 15.00	1	5	242	0,385431613	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 16.00	1	5	241	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 17.00	0	5	241	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 18.00	0	5	240	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 19.00	0	5	241	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 20.00	0	5	242	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 21.00	0	5	243	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 22.00	0	5	241	0	0	-9998	-9998	-9998	0	-9998	True
17/02/2019 23.00	0	5	239	0	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 00.00	-1	5	235	0	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 01.00	-1	5	233	0	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 02.00	0	5	232	0	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 03.00	0	6	230	0	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 04.00	0	6	229	0	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 05.00	0	6	227	0	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 06.00	0	6	226	0	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 07.00	0	6	225	0,204887629	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 08.00	1	7	225	0,20530976	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 09.00	1	7	225	0,203281186	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 10.00	1	7	225	0,198199847	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 11.00	1	7	225	0,203683688	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 12.00	2	7	224	0,186491364	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 13.00	2	7	224	0,186526044	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 14.00	2	7	224	0,173568669	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 15.00	2	8	224	0,160680673	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 16.00	2	8	225	0	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 17.00	2	8	226	0	0	-9998	-9998	-9998	0	-9998	True
18/02/2019 18.00	2	8	227	0	0	-9998	-9998	-9998	0	-9998	True
